270.050,-54.091
270.150,-55.186
270.250,-60.787
270.350,-67.325
270.450,-57.105
270.550,-54.225
270.650,-56.151
270.750,-65.063
270.850,-60.934
270.950,-53.539
271.050,-52.133
271.150,-53.579
271.250,-58.468
271.350,-62.114
271.450,-56.841
271.550,-54.687
271.650,-55.958
271.750,-61.092
271.850,-60.768
271.950,-56.400
272.060,-54.278
272.160,-54.585
272.260,-56.515
272.360,-58.123
272.460,-58.110
272.560,-57.390
272.660,-57.161
272.760,-57.930
272.860,-58.072
272.960,-57.873
273.060,-57.198
273.160,-55.520
273.260,-54.080
273.360,-53.667
273.460,-54.662
273.560,-57.263
273.660,-58.495
273.760,-55.891
273.860,-54.882
273.960,-55.802
274.060,-58.927
274.160,-57.875
274.260,-54.010
274.360,-52.407
274.460,-53.151
274.560,-56.163
274.660,-58.971
274.760,-55.667
274.860,-53.810
274.960,-54.636
275.060,-60.408
275.170,-63.208
275.270,-54.863
275.370,-52.297
275.470,-52.271
275.560,-55.831
275.660,-60.138
275.760,-55.848
275.860,-52.867
275.970,-52.866
276.070,-56.106
276.170,-63.710
276.260,-57.771
276.370,-53.865
276.470,-53.405
276.570,-55.728
276.670,-58.219
276.770,-55.327
276.870,-52.961
276.970,-53.299
277.070,-56.428
277.170,-62.600
277.270,-58.083
277.370,-54.874
277.470,-55.112
277.570,-59.020
277.670,-63.562
277.770,-55.487
277.870,-51.567
277.970,-51.248
278.070,-54.203
278.170,-60.107
278.270,-56.628
278.370,-51.509
278.470,-50.771
278.570,-53.850
278.670,-60.919
278.770,-54.168
278.870,-49.819
278.970,-49.030
279.070,-51.584
279.170,-55.924
279.270,-52.292
279.370,-48.986
279.470,-48.630
279.570,-51.492
279.680,-58.659
279.770,-53.697
279.880,-49.572
279.980,-49.070
280.080,-51.810
280.180,-57.799
280.280,-52.869
280.380,-48.677
280.480,-48.076
280.580,-50.154
280.680,-57.697
280.780,-55.695
280.880,-49.643
280.980,-48.334
281.080,-50.135
281.180,-57.037
281.280,-54.361
281.380,-48.102
281.480,-46.601
281.580,-48.123
281.680,-53.062
281.780,-54.671
281.880,-48.554
281.980,-46.763
282.080,-48.080
282.180,-53.096
282.280,-55.302
282.380,-47.974
282.480,-45.911
282.580,-46.915
282.680,-50.567
282.780,-53.066
282.880,-48.180
282.980,-45.683
283.080,-46.335
283.180,-49.759
283.280,-53.881
283.380,-48.656
283.480,-45.616
283.580,-45.548
283.680,-47.708
283.780,-50.728
283.880,-47.793
283.980,-44.887
284.080,-44.678
284.180,-46.808
284.280,-49.217
