270.050,-55.422
270.230,-56.078
270.520,-57.181
270.920,-58.816
271.320,-60.196
271.720,-59.156
272.120,-58.045
272.520,-57.900
272.930,-56.926
273.320,-55.631
273.730,-54.902
274.120,-54.680
274.530,-55.155
274.930,-55.984
275.330,-56.357
275.730,-56.094
276.130,-55.775
276.540,-55.902
276.940,-56.519
277.330,-57.331
277.740,-56.004
278.140,-54.209
278.540,-53.036
278.940,-52.750
279.340,-52.860
279.740,-52.702
280.140,-52.546
280.550,-52.332
280.950,-51.609
281.350,-51.550
281.750,-51.295
282.150,-51.273
282.550,-50.975
282.950,-50.451
283.350,-49.482
283.750,-48.412
284.150,-47.444
284.550,-46.678
284.950,-46.086
285.350,-45.596
285.750,-45.098
286.150,-44.802
286.550,-44.705
286.950,-44.650
287.350,-44.911
287.750,-44.693
288.140,-44.478
288.550,-44.139
288.950,-43.703
289.350,-43.022
289.750,-42.267
290.150,-41.581
290.540,-40.836
290.940,-40.540
291.350,-40.250
291.740,-40.225
292.150,-40.296
292.550,-40.343
292.940,-40.371
293.340,-40.387
293.740,-40.335
294.140,-40.085
294.540,-39.732
294.940,-39.284
295.340,-38.787
295.740,-38.437
296.140,-38.126
296.540,-37.867
296.940,-37.650
297.340,-37.331
297.750,-37.098
298.140,-36.843
298.540,-36.670
298.950,-36.408
299.350,-36.120
299.740,-35.872
300.140,-35.646
300.550,-35.466
300.950,-35.390
301.340,-35.418
301.750,-35.490
302.140,-35.687
302.540,-35.817
302.940,-35.985
303.350,-36.099
303.750,-36.150
304.150,-36.165
304.540,-36.090
304.940,-35.987
305.350,-35.968
305.740,-35.891
306.150,-35.913
306.540,-35.924
306.950,-36.077
307.350,-36.248
307.750,-36.692
308.160,-37.138
308.550,-37.864
308.950,-38.470
309.360,-39.164
309.760,-39.766
310.170,-40.496
310.560,-41.077
310.960,-41.630
311.370,-42.084
311.760,-42.369
312.160,-42.438
312.570,-42.377
312.960,-42.330
313.360,-42.110
313.760,-41.787
314.160,-41.351
314.560,-40.873
314.970,-40.340
315.370,-39.986
315.760,-39.597
316.160,-39.212
316.570,-38.872
316.970,-38.552
317.360,-38.254
317.760,-38.013
318.160,-37.941
318.560,-37.979
318.960,-38.077
319.370,-38.190
319.770,-38.406
320.160,-38.572
320.560,-38.843
320.970,-39.328
321.370,-39.858
321.770,-40.569
322.170,-41.325
322.560,-42.124
322.960,-43.769
323.360,-46.236
323.760,-49.845
324.170,-57.267
324.570,-61.268
324.970,-50.877
325.380,-45.620
325.780,-42.627
326.170,-40.334
326.570,-38.275
326.970,-36.915
327.370,-35.560
327.770,-34.644
328.170,-33.599
328.580,-32.837
328.980,-31.990
329.380,-31.352
329.780,-30.809
330.180,-30.326
330.580,-29.983
330.980,-29.690
331.390,-29.515
331.790,-29.343
332.190,-29.233
332.590,-29.201
332.990,-29.263
333.390,-29.378
333.790,-29.575
334.190,-29.810
334.590,-30.237
334.990,-30.724
335.390,-31.420
335.800,-32.145
336.200,-33.032
336.600,-34.359
336.990,-35.706
337.390,-37.847
337.800,-40.216
338.200,-44.102
338.600,-47.266
339.000,-45.313
339.400,-40.801
339.810,-37.840
340.210,-35.293
340.610,-33.589
341.010,-31.955
341.410,-30.813
341.810,-29.832
342.220,-28.912
342.610,-28.296
343.020,-27.713
343.420,-27.341
343.820,-27.035
344.210,-26.888
344.610,-26.875
345.020,-26.988
345.420,-27.209
345.820,-27.558
346.220,-28.015
346.620,-28.761
347.020,-29.606
347.420,-30.643
347.820,-31.506
348.220,-32.315
348.620,-32.863
349.020,-32.295
349.410,-30.569
349.810,-28.816
350.220,-27.239
350.620,-25.598
351.020,-24.282
351.420,-22.740
351.810,-21.556
352.220,-20.377
352.620,-19.516
353.010,-18.725
353.420,-17.870
353.820,-17.207
354.220,-16.508
354.630,-15.971
355.020,-15.397
355.430,-14.935
355.830,-14.531
356.230,-14.131
356.620,-13.822
357.020,-13.505
357.420,-13.271
357.820,-13.047
358.220,-12.874
358.620,-12.755
359.020,-12.667
359.420,-12.622
359.820,-12.621
0.220,-12.639
0.620,-12.696
1.020,-12.809
1.420,-12.948
1.820,-13.160
2.230,-13.370
2.630,-13.664
3.020,-13.954
3.420,-14.285
3.820,-14.719
4.220,-15.063
4.620,-15.619
5.020,-16.146
5.430,-16.851
5.820,-17.509
6.220,-18.243
6.630,-19.176
7.020,-20.033
7.420,-21.180
7.820,-22.266
8.220,-23.508
8.620,-25.105
9.020,-26.608
9.420,-28.459
9.830,-30.029
10.230,-31.333
10.620,-31.595
11.020,-31.073
11.420,-29.957
11.820,-28.926
12.230,-27.824
12.620,-26.994
13.020,-26.191
13.420,-25.659
13.830,-25.259
14.230,-24.890
14.620,-24.664
15.020,-24.571
15.420,-24.562
15.820,-24.622
16.220,-24.763
16.620,-24.939
17.030,-25.245
17.430,-25.579
17.830,-26.061
18.230,-26.547
18.620,-27.231
19.030,-27.908
19.430,-28.691
19.830,-29.764
20.230,-30.813
20.620,-32.152
21.020,-33.482
21.430,-35.019
21.830,-37.013
22.220,-38.823
22.610,-40.196
23.020,-40.140
23.430,-38.949
23.820,-37.480
24.230,-36.163
24.620,-34.863
25.020,-34.000
25.430,-33.187
25.820,-32.644
26.220,-32.233
26.630,-31.848
27.030,-31.609
27.430,-31.438
27.830,-31.382
28.230,-31.373
28.630,-31.487
29.030,-31.650
29.430,-31.973
29.830,-32.335
30.240,-32.878
30.640,-33.441
31.040,-34.195
31.440,-34.962
31.830,-35.794
32.230,-36.807
32.630,-37.708
33.030,-38.662
33.440,-39.420
33.830,-39.915
34.240,-40.207
34.630,-40.181
35.040,-39.893
35.440,-39.488
35.830,-38.907
36.240,-38.422
36.640,-37.845
37.040,-37.436
37.450,-36.977
37.840,-36.632
38.240,-36.278
38.640,-35.948
39.040,-35.645
39.450,-35.366
39.850,-35.189
40.240,-35.079
40.650,-35.045
41.050,-35.093
41.460,-35.175
41.850,-35.311
42.260,-35.418
42.660,-35.524
43.060,-35.602
43.460,-35.720
43.860,-35.818
44.260,-36.024
44.660,-36.261
45.060,-36.603
45.460,-37.050
45.860,-37.575
46.260,-38.049
46.670,-38.577
47.070,-38.849
47.470,-39.020
47.870,-39.161
48.260,-39.136
48.670,-39.007
49.080,-38.882
49.470,-38.702
49.880,-38.549
50.280,-38.375
50.680,-38.246
51.070,-38.004
51.480,-37.636
51.870,-37.312
52.270,-36.888
52.670,-36.555
53.080,-36.269
53.480,-36.031
53.880,-35.934
54.280,-35.955
54.680,-36.022
55.080,-36.135
55.480,-36.203
55.880,-36.304
56.280,-36.377
56.680,-36.397
57.090,-36.422
57.480,-36.389
57.880,-36.294
58.280,-36.168
58.680,-35.973
59.080,-35.802
59.490,-35.721
59.880,-35.699
60.290,-35.844
60.680,-36.005
61.090,-36.229
61.490,-36.426
61.880,-36.645
62.280,-36.806
62.690,-37.011
63.080,-37.259
63.490,-37.715
63.890,-38.298
64.280,-38.919
64.690,-39.609
65.090,-40.241
65.480,-40.729
65.890,-41.073
66.290,-41.529
66.690,-41.914
67.090,-42.312
67.490,-42.888
67.890,-43.257
68.290,-43.755
68.690,-44.259
69.080,-44.755
69.480,-45.735
69.890,-46.658
70.280,-48.186
70.680,-49.277
71.090,-50.097
71.490,-50.336
71.890,-49.858
72.280,-49.615
72.690,-49.422
73.090,-49.256
73.490,-49.093
73.880,-48.978
74.290,-48.653
74.530,-47.571
75.090,-47.347
75.490,-46.898
75.900,-46.656
76.300,-46.759
76.690,-46.961
77.100,-47.218
77.500,-47.641
77.900,-47.511
78.300,-47.320
78.700,-47.069
79.100,-47.186
79.500,-47.407
79.900,-47.659
80.310,-47.696
80.700,-47.452
81.100,-47.106
81.510,-46.447
81.910,-46.032
82.310,-45.845
82.720,-45.583
83.120,-45.386
83.520,-45.197
83.920,-44.921
84.320,-45.074
84.720,-45.519
85.130,-46.315
85.520,-47.302
85.930,-48.186
86.330,-48.377
86.730,-47.431
87.130,-46.788
87.530,-46.426
87.930,-46.235
88.330,-45.938
88.730,-45.511
89.140,-44.868
89.510,-44.303
89.790,-44.058
89.960,-43.862
89.970,-43.897
89.980,-43.863
89.990,-43.882
90.000,-43.785

[Squint Angle]
X :=-99999.000000
Y :=-99999.000000
[3dB Left]
X :=-99999.000000
Y :=-99999.000000
[3dB Right]
X :=-99999.000000
Y :=-99999.000000
[Second 3dB Right]
X :=-99999.000000
Y :=-99999.000000
[Second 3dB Left]
X :=-99999.000000
Y :=-99999.000000
[First Minimum Point]
X :=-99999.000000
Y :=-99999.000000
[First Maximum Point]
X :=-99999.000000
Y :=-99999.000000
[Second Minimum Point]
X :=-99999.000000
Y :=-99999.000000
[Secod Maximum Point]
X :=-99999.000000
Y :=-99999.000000
[Beam Peak]
X :=-99999.000000
Y :=-99999.000000
[Null Depth]
X :=-99999.000000
Y :=-99999.000000
[Right Side Lobe]
X :=-99999.000000
Y :=-99999.000000
[Left Side Lobe]
X :=-99999.000000
Y :=-99999.000000
[Marker 1]
X :=-99999.000000
Y :=-99999.000000
[Marker 2]
X :=-99999.000000
Y :=-99999.000000
[Marker 3]
X :=-99999.000000
Y :=-99999.000000
[Marker 4]
X :=-99999.000000
Y :=-99999.000000
[Marker 5]
X :=-99999.000000
Y :=-99999.000000
[Marker 6]
X :=-99999.000000
Y :=-99999.000000
[Marker 7]
X :=-99999.000000
Y :=-99999.000000
[Marker 8]
X :=-99999.000000
Y :=-99999.000000
[PARAMETERS]
Frequency=8.090000
Freq Units=GHz
Remarks=V2MW
Type=
Model No=X-BAND V3 MW WITH STR
Polarization=Horizontal
Plane=E-Plane
FileName=V3MWSTR.0061
Date=17-09-25 18:04:51
Angle=Azimuth
Min Y=
Max Y=
Polar ChartDegrees=5
Rectangular ChartDegrees=0
