270.050,-56.950
270.230,-57.308
270.530,-57.670
270.920,-57.434
271.320,-58.802
271.720,-60.561
272.120,-62.829
272.520,-63.683
272.910,-61.448
273.310,-58.511
273.720,-56.556
274.120,-55.100
274.520,-53.641
274.930,-52.841
275.330,-52.193
275.730,-52.025
276.130,-51.857
276.530,-51.938
276.930,-52.029
277.320,-51.367
277.730,-50.619
278.130,-49.696
278.530,-48.827
278.930,-48.023
279.340,-47.817
279.740,-47.648
280.140,-47.310
280.540,-46.902
280.930,-46.146
281.340,-45.349
281.740,-44.808
282.140,-44.481
282.540,-44.224
282.940,-44.118
283.350,-44.104
283.750,-43.983
284.150,-44.030
284.550,-43.865
284.950,-43.903
285.350,-43.900
285.750,-43.881
286.150,-43.748
286.550,-43.537
286.950,-43.297
287.360,-43.019
287.760,-42.876
288.160,-42.806
288.550,-42.824
288.960,-42.665
289.350,-42.471
289.750,-42.247
290.160,-41.992
290.560,-41.708
290.950,-41.361
291.350,-41.039
291.760,-40.754
292.160,-40.384
292.560,-40.128
292.960,-39.825
293.350,-39.774
293.750,-39.736
294.160,-39.908
294.560,-40.038
294.960,-40.162
295.360,-40.286
295.760,-40.277
296.160,-40.366
296.560,-40.655
296.960,-41.212
297.360,-41.974
297.760,-43.043
298.170,-43.875
298.570,-44.564
298.970,-45.026
299.360,-45.564
299.770,-46.303
300.170,-47.180
300.570,-47.705
300.970,-47.975
301.370,-48.099
301.770,-48.682
302.170,-49.820
302.570,-51.632
302.970,-53.004
303.370,-52.685
303.770,-50.693
304.170,-48.380
304.570,-46.328
304.980,-44.366
305.380,-42.866
305.770,-41.714
306.170,-40.496
306.570,-39.594
306.980,-38.636
307.380,-37.839
307.780,-37.010
308.170,-36.357
308.580,-35.788
308.980,-35.186
309.380,-34.629
309.780,-33.999
310.180,-33.458
310.580,-32.950
310.990,-32.551
311.390,-32.177
311.790,-31.724
312.180,-31.371
312.580,-31.037
312.990,-30.830
313.390,-30.700
313.790,-30.613
314.190,-30.552
314.590,-30.480
314.990,-30.396
315.390,-30.208
315.790,-30.171
316.190,-30.158
316.600,-30.192
316.990,-30.261
317.390,-30.343
317.800,-30.465
318.190,-30.622
318.590,-30.817
318.990,-31.113
319.390,-31.388
319.790,-31.706
320.190,-32.124
320.590,-32.547
320.990,-33.055
321.390,-33.619
321.790,-34.397
322.200,-35.160
322.600,-36.036
323.000,-36.959
323.390,-37.722
323.790,-38.167
324.190,-38.372
324.600,-38.111
325.000,-37.735
325.400,-37.125
325.800,-36.475
326.200,-35.856
326.600,-35.197
327.000,-34.587
327.400,-33.977
327.800,-33.285
328.200,-32.689
328.600,-32.064
329.000,-31.575
329.400,-31.124
329.800,-30.822
330.200,-30.599
330.600,-30.519
331.000,-30.455
331.400,-30.524
331.810,-30.701
332.200,-31.001
332.610,-31.346
333.010,-31.824
333.410,-32.368
333.820,-33.122
334.210,-33.980
334.610,-34.982
335.010,-36.323
335.420,-37.804
335.820,-39.882
336.220,-41.888
336.620,-43.670
337.020,-43.566
337.420,-41.578
337.820,-38.651
338.220,-36.595
338.630,-34.534
339.030,-33.047
339.430,-31.546
339.830,-30.439
340.240,-29.369
340.640,-28.609
341.030,-27.952
341.440,-27.335
341.830,-26.861
342.230,-26.411
342.630,-26.113
343.030,-25.898
343.430,-25.730
343.830,-25.608
344.230,-25.554
344.640,-25.631
345.040,-25.857
345.440,-26.157
345.830,-26.525
346.230,-27.068
346.640,-27.640
347.040,-28.426
347.440,-29.127
347.840,-29.592
348.230,-29.638
348.640,-29.394
349.040,-28.868
349.440,-28.010
349.840,-26.568
350.240,-25.203
350.630,-23.844
351.030,-22.808
351.430,-21.824
351.830,-20.719
352.230,-19.860
352.640,-18.934
353.030,-18.231
353.430,-17.562
353.830,-16.854
354.230,-16.324
354.630,-15.758
355.040,-15.305
355.430,-14.885
355.830,-14.435
356.230,-14.079
356.630,-13.732
357.040,-13.490
357.430,-13.269
357.830,-13.115
358.230,-12.982
358.640,-12.849
359.040,-12.769
359.440,-12.716
359.840,-12.707
0.240,-12.734
0.640,-12.780
1.040,-12.868
1.450,-13.013
1.850,-13.183
2.240,-13.418
2.650,-13.648
3.050,-13.963
3.450,-14.278
3.850,-14.720
4.250,-15.100
4.640,-15.562
5.050,-16.182
5.450,-16.757
5.850,-17.538
6.250,-18.240
6.650,-19.178
7.050,-20.049
7.460,-20.990
7.860,-22.271
8.260,-23.525
8.660,-25.189
9.060,-26.840
9.460,-29.008
9.860,-30.987
10.260,-32.844
10.660,-33.276
11.060,-32.446
11.460,-30.825
11.860,-29.435
12.260,-28.055
12.660,-27.068
13.060,-26.228
13.460,-25.463
13.860,-24.948
14.260,-24.485
14.660,-24.215
15.060,-23.959
15.460,-23.832
15.860,-23.799
16.260,-23.823
16.660,-23.934
17.060,-24.116
17.460,-24.341
17.860,-24.693
18.270,-25.087
18.670,-25.549
19.070,-26.189
19.460,-26.838
19.870,-27.765
20.280,-28.654
20.670,-29.835
21.070,-31.009
21.470,-32.422
21.870,-34.338
22.280,-36.286
22.670,-39.295
23.070,-42.895
23.470,-50.536
23.870,-62.802
24.270,-48.463
24.670,-42.697
25.070,-39.893
25.470,-37.604
25.870,-36.190
26.270,-35.128
26.670,-34.206
27.070,-33.602
27.470,-33.134
27.870,-32.914
28.270,-32.807
28.670,-32.854
29.070,-33.000
29.470,-33.303
29.870,-33.594
30.280,-34.014
30.680,-34.463
31.070,-35.066
31.480,-35.580
31.870,-36.205
32.280,-37.104
32.680,-37.944
33.070,-39.111
33.480,-40.265
33.880,-41.823
34.280,-43.065
34.680,-44.153
35.090,-44.454
35.490,-43.866
35.890,-42.497
36.290,-41.149
36.690,-39.618
37.090,-38.493
37.490,-37.367
37.890,-36.546
38.290,-35.784
38.690,-35.113
39.090,-34.577
39.490,-34.136
39.880,-33.727
40.290,-33.417
40.680,-33.165
41.090,-32.979
41.490,-32.803
41.880,-32.660
42.280,-32.513
42.680,-32.393
43.080,-32.288
43.490,-32.207
43.890,-32.145
44.290,-32.146
44.690,-32.186
45.090,-32.293
45.490,-32.430
45.890,-32.557
46.290,-32.759
46.690,-32.951
47.090,-33.218
47.490,-33.481
47.890,-33.787
48.290,-34.221
48.690,-34.745
49.090,-35.234
49.490,-35.782
49.890,-36.522
50.300,-37.160
50.690,-37.817
51.100,-38.584
51.500,-39.126
51.900,-39.680
52.300,-40.049
52.680,-40.478
53.090,-40.748
53.500,-41.129
53.900,-41.518
54.300,-42.128
54.700,-42.923
55.100,-43.729
55.500,-44.852
55.900,-45.680
56.300,-46.386
56.700,-46.502
57.100,-46.311
57.500,-45.672
57.910,-45.111
58.310,-44.524
58.710,-44.054
59.110,-43.499
59.500,-42.968
59.910,-42.490
60.310,-42.054
60.720,-41.772
61.110,-41.775
61.510,-41.831
61.910,-42.097
62.320,-42.357
62.720,-42.531
63.110,-42.568
63.520,-42.265
63.920,-41.762
64.310,-41.437
64.710,-41.065
65.120,-40.989
65.520,-41.061
65.920,-41.258
66.320,-41.469
66.730,-41.829
67.120,-42.174
67.520,-42.411
67.920,-42.501
68.320,-42.640
68.720,-42.879
69.120,-42.975
69.520,-43.244
69.920,-43.412
70.320,-43.530
70.720,-43.577
71.130,-43.303
71.530,-42.816
71.930,-42.496
72.330,-42.217
72.720,-42.190
73.130,-42.398
73.530,-42.969
73.930,-43.698
74.330,-44.424
74.730,-44.928
75.140,-45.105
75.530,-45.007
75.930,-44.933
76.330,-44.903
76.730,-45.106
77.130,-45.416
77.530,-45.954
77.930,-46.688
78.330,-47.096
78.740,-47.496
79.130,-47.753
79.540,-47.644
79.940,-47.239
80.340,-47.038
80.730,-46.547
81.140,-46.267
81.530,-46.435
81.930,-46.973
82.340,-47.974
82.740,-49.633
83.140,-51.420
83.540,-52.956
83.940,-52.529
84.340,-50.781
84.740,-49.265
85.140,-48.302
85.540,-47.605
85.940,-47.524
86.340,-47.769
86.750,-48.406
87.140,-49.191
87.550,-50.617
87.950,-51.928
88.350,-53.514
88.750,-54.383
89.150,-54.284
89.530,-53.281
89.800,-51.897
89.960,-51.651
89.970,-51.399
89.980,-51.624
89.990,-51.337
90.000,-51.388

[Squint Angle]
X :=-99999.000000
Y :=-99999.000000
[3dB Left]
X :=-99999.000000
Y :=-99999.000000
[3dB Right]
X :=-99999.000000
Y :=-99999.000000
[Second 3dB Right]
X :=-99999.000000
Y :=-99999.000000
[Second 3dB Left]
X :=-99999.000000
Y :=-99999.000000
[First Minimum Point]
X :=-99999.000000
